1744,1527,1000
1744,1527,1500
1739,1522,1500
1734,1516,1500
1729,1511,1500
1724,1506,1500
1719,1501,1500
1715,1495,1500
1710,1490,1500
1705,1485,1500
1700,1480,1500
1694,1474,1500
1689,1469,1500
1684,1464,1500
1679,1459,1500
1674,1453,1500
1669,1448,1500
1664,1443,1500
1658,1437,1500
1653,1432,1500
1648,1427,1500
1643,1422,1500
1637,1416,1500
1632,1411,1500
1627,1406,1500
1622,1400,1500
1616,1395,1500
1611,1390,1500
1606,1385,1500
1600,1379,1500
1595,1374,1500
1589,1369,1500
1584,1363,1500
1579,1358,1500
1573,1353,1500
1568,1348,1500
1562,1343,1500
1557,1337,1500
1552,1332,1500
1546,1327,1500
1541,1322,1500
1535,1317,1500
1530,1312,1500
1524,1306,1500
1519,1301,1500
1514,1296,1500
1508,1291,1500
1503,1286,1500
1497,1281,1500
1497,1281,1000
