1747,1610,1300
1747,1610,1800
1752,1614,1800
1757,1618,1800
1763,1622,1800
1768,1626,1800
1773,1631,1800
1779,1635,1800
1784,1639,1800
1790,1644,1800
1795,1648,1800
1800,1652,1800
1806,1657,1800
1811,1661,1800
1816,1666,1800
1822,1670,1800
1827,1675,1800
1826,1670,1800
1826,1666,1800
1825,1662,1800
1824,1658,1800
1823,1653,1800
1823,1649,1800
1822,1645,1800
1821,1640,1800
1820,1636,1800
1819,1631,1800
1818,1627,1800
1817,1622,1800
1816,1618,1800
1814,1613,1800
1813,1608,1800
1812,1604,1800
1810,1599,1800
1809,1594,1800
1808,1590,1800
1814,1594,1800
1820,1599,1800
1826,1604,1800
1832,1608,1800
1838,1613,1800
1844,1618,1800
1850,1622,1800
1856,1627,1800
1862,1632,1800
1868,1637,1800
1875,1642,1800
1881,1647,1800
1887,1652,1300
1881,1648,1300
1875,1645,1300
1869,1641,1300
1863,1637,1300
1857,1634,1300
1851,1630,1300
1845,1627,1300
1839,1624,1300
1833,1620,1300
1827,1617,1300
1822,1614,1300
1816,1611,1300
1810,1608,1300
1805,1604,1300
1799,1601,1300
1794,1598,1300
1788,1595,1300
1782,1592,1300
1777,1590,1300
1772,1587,1300
1766,1584,1300
1761,1581,1300
1755,1578,1300
1750,1576,1300
1745,1573,1300
1740,1571,1300
1734,1568,1300
1729,1566,1300
1724,1563,1300
1719,1561,1300
1714,1558,1300
1709,1556,1800
1712,1555,1800
1715,1554,1800
1718,1553,1800
1721,1552,1800
1724,1551,1800
1727,1550,1800
1730,1549,1800
1733,1548,1800
1736,1547,1800
1739,1546,1800
1743,1545,1800
1746,1544,1800
1749,1543,1800
1752,1542,1800
1755,1541,1800
1758,1540,1800
1762,1540,1800
1765,1539,1800
1768,1538,1800
1771,1537,1800
1775,1537,1800
1778,1536,1300
1775,1537,1300
1771,1537,1300
1768,1538,1300
1765,1538,1300
1761,1539,1300
1758,1540,1300
1755,1540,1300
1752,1541,1300
1749,1542,1300
1745,1542,1800
1740,1540,1800
1735,1537,1800
1729,1534,1800
1724,1531,1800
1719,1529,1800
1713,1526,1800
1708,1523,1800
1703,1521,1800
1698,1518,1800
1693,1516,1800
1688,1514,1800
1683,1511,1800
1678,1509,1800
1673,1507,1800
1668,1504,1800
1663,1502,1300
1668,1504,1300
1673,1506,1300
1678,1509,1300
1684,1511,1300
1689,1513,1300
1694,1516,1300
1699,1518,1300
1705,1521,1300
1710,1523,1300
1715,1526,1300
1721,1529,1300
1726,1531,1300
1732,1534,1300
1737,1537,1300
1743,1540,1800
1741,1535,1800
1740,1530,1800
1738,1525,1800
1736,1520,1800
1735,1515,1800
1733,1510,1800
1731,1505,1800
1729,1499,1800
1727,1494,1800
1725,1489,1800
1723,1484,1800
1720,1478,1800
1718,1473,1800
1716,1468,1300
1711,1467,1300
1707,1466,1300
1703,1465,1300
1699,1464,1300
1694,1464,1300
1690,1463,1300
1686,1462,1300
1682,1462,1300
1678,1461,1300
1674,1460,1300
1670,1460,1300
1665,1459,1300
1661,1459,1300
1658,1459,1300
1654,1458,1300
1650,1458,1300
1646,1458,1300
1642,1457,1300
1638,1457,1300
1634,1457,1300
1630,1457,1300
1627,1457,1800
1627,1453,1800
1627,1449,1800
1627,1445,1800
1627,1441,1800
1627,1437,1800
1626,1433,1800
1626,1429,1800
1626,1425,1800
1626,1421,1800
1625,1417,1800
1625,1413,1800
1625,1408,1800
1624,1404,1800
1620,1403,1800
1616,1402,1800
1611,1402,1800
1607,1401,1800
1603,1400,1800
1599,1399,1800
1594,1398,1800
1590,1398,1800
1586,1397,1800
1582,1397,1800
1578,1396,1800
1574,1396,1800
1570,1395,1300
1574,1395,1300
1577,1396,1300
1581,1396,1300
1585,1396,1300
1589,1397,1300
1593,1397,1300
1597,1398,1300
1601,1398,1300
1605,1399,1300
1609,1399,1300
1614,1400,1300
1618,1401,1300
1622,1401,1800
1624,1400,1800
1627,1399,1800
1629,1397,1800
1632,1396,1800
1634,1394,1800
1636,1393,1800
1639,1392,1800
1641,1390,1800
1644,1389,1300
1638,1383,1300
1632,1377,1300
1626,1371,1300
1620,1366,1300
1614,1360,1300
1608,1354,1300
1603,1348,1300
1597,1343,1300
1591,1337,1300
1585,1331,1300
1579,1326,1300
1573,1320,1800
1571,1322,1800
1569,1324,1800
1567,1325,1800
1565,1327,1800
1563,1329,1800
1561,1331,1800
1559,1333,1800
1557,1335,1800
1555,1337,1800
1553,1339,1800
1551,1340,1800
1549,1342,1800
1547,1344,1800
1545,1346,1800
1543,1348,1800
1541,1350,1800
1538,1352,1800
1536,1354,1800
1534,1356,1800
1534,1351,1800
1533,1347,1800
1532,1343,1800
1531,1338,1800
1530,1333,1800
1530,1329,1800
1529,1324,1800
1528,1320,1800
1527,1315,1800
1526,1310,1800
1524,1306,1800
1523,1301,1800
1522,1296,1800
1521,1291,1800
1520,1286,1800
1518,1281,1800
1517,1276,1800
1516,1271,1800
1514,1266,1800
1513,1261,1800
1511,1256,1800
1510,1259,1800
1509,1262,1800
1508,1265,1800
1507,1268,1800
1506,1271,1800
1505,1274,1800
1504,1277,1800
1503,1280,1800
1502,1283,1800
