1688,1530,1300
1688,1530,1800
1683,1525,1800
1679,1520,1800
1674,1514,1800
1670,1509,1800
1665,1504,1800
1661,1499,1800
1656,1493,1800
1652,1488,1800
1647,1483,1800
1642,1477,1800
1638,1472,1800
1633,1467,1800
1628,1462,1800
1624,1456,1800
1619,1451,1800
1614,1446,1800
1610,1441,1800
1605,1435,1800
1600,1430,1800
1595,1425,1800
1590,1420,1800
1586,1415,1800
1581,1409,1800
1576,1404,1800
1571,1399,1800
1566,1394,1800
1561,1389,1800
1557,1383,1800
1552,1378,1800
1547,1373,1800
1542,1368,1800
1537,1363,1800
1532,1358,1800
1527,1353,1800
1522,1348,1800
1517,1343,1800
1513,1337,1800
1508,1332,1800
1503,1327,1800
1504,1325,1800
1506,1322,1800
1507,1320,1800
1509,1317,1800
1510,1314,1800
1512,1312,1800
1513,1309,1800
1514,1306,1800
1516,1304,1800
1517,1301,1800
1519,1299,1800
1520,1296,1800
1521,1293,1800
1523,1291,1800
1524,1288,1800
1525,1285,1800
1527,1283,1800
1528,1280,1800
1529,1277,1800
1531,1274,1800
1532,1272,1800
1533,1269,1800
1534,1266,1800
1536,1264,1800
1537,1261,1800
1538,1258,1800
1539,1256,1800
1540,1253,1800
1541,1250,1800
1542,1248,1800
1543,1245,1800
1544,1242,1800
1545,1239,1800
1546,1237,1800
1547,1234,1800
1548,1231,1800
1549,1229,1800
1550,1226,1800
1551,1223,1800
1552,1220,1800
1558,1228,1800
1565,1235,1800
1572,1242,1800
1579,1249,1800
1586,1257,1800
1592,1264,1800
1599,1271,1800
1606,1278,1800
1613,1286,1800
1620,1293,1800
1627,1300,1800
1634,1308,1800
1640,1315,1800
1647,1322,1800
1654,1329,1800
1661,1337,1800
1668,1344,1800
1675,1351,1800
1681,1359,1800
1688,1366,1800
1695,1373,1800
1702,1380,1800
1709,1388,1800
1715,1395,1800
1722,1402,1800
1729,1409,1800
1736,1417,1800
1742,1424,1800
1749,1431,1800
1756,1438,1800
1762,1445,1800
1769,1452,1800
1775,1459,1800
1782,1466,1800
1788,1474,1800
1795,1481,1800
1801,1488,1800
1808,1495,1800
1814,1501,1800
1820,1508,1800
1817,1508,1800
1813,1509,1800
1810,1509,1800
1806,1509,1800
1803,1509,1800
1800,1509,1800
1796,1510,1800
1793,1510,1800
1789,1510,1800
1786,1511,1800
1783,1511,1800
1779,1512,1800
1776,1512,1800
1773,1513,1800
1769,1513,1800
1766,1514,1800
1763,1515,1800
1760,1515,1800
1757,1516,1800
1753,1517,1800
1750,1517,1800
1747,1518,1800
1744,1519,1800
1741,1520,1800
1738,1521,1800
1734,1521,1800
1731,1522,1800
1728,1523,1800
1725,1524,1800
1722,1525,1800
1719,1526,1800
1716,1527,1800
1713,1528,1800
1710,1529,1800
1707,1530,1800
1704,1531,1800
1701,1532,1800
1698,1533,1800
1695,1534,1800
1695,1534,1300
